class index,filepaths,labels,card type,data set
46,train/three of diamonds/040.jpg,three of diamonds,three,train
46,train/three of diamonds/041.jpg,three of diamonds,three,train
46,train/three of diamonds/042.jpg,three of diamonds,three,train
46,train/three of diamonds/043.jpg,three of diamonds,three,train
46,train/three of diamonds/044.jpg,three of diamonds,three,train
46,train/three of diamonds/045.jpg,three of diamonds,three,train
46,train/three of diamonds/046.jpg,three of diamonds,three,train
46,train/three of diamonds/047.jpg,three of diamonds,three,train
46,train/three of diamonds/048.jpg,three of diamonds,three,train
46,train/three of diamonds/049.jpg,three of diamonds,three,train
46,train/three of diamonds/050.jpg,three of diamonds,three,train
46,train/three of diamonds/051.jpg,three of diamonds,three,train
46,train/three of diamonds/052.jpg,three of diamonds,three,train
46,train/three of diamonds/053.jpg,three of diamonds,three,train
46,train/three of diamonds/054.jpg,three of diamonds,three,train
46,train/three of diamonds/055.jpg,three of diamonds,three,train
46,train/three of diamonds/056.jpg,three of diamonds,three,train
46,train/three of diamonds/057.jpg,three of diamonds,three,train
46,train/three of diamonds/058.jpg,three of diamonds,three,train
46,train/three of diamonds/059.jpg,three of diamonds,three,train
46,train/three of diamonds/060.jpg,three of diamonds,three,train
46,train/three of diamonds/061.jpg,three of diamonds,three,train
46,train/three of diamonds/062.jpg,three of diamonds,three,train
46,train/three of diamonds/063.jpg,three of diamonds,three,train
46,train/three of diamonds/064.jpg,three of diamonds,three,train
46,train/three of diamonds/065.jpg,three of diamonds,three,train
46,train/three of diamonds/066.jpg,three of diamonds,three,train
46,train/three of diamonds/067.jpg,three of diamonds,three,train
46,train/three of diamonds/068.jpg,three of diamonds,three,train
46,train/three of diamonds/069.jpg,three of diamonds,three,train
46,train/three of diamonds/070.jpg,three of diamonds,three,train
46,train/three of diamonds/071.jpg,three of diamonds,three,train
46,train/three of diamonds/072.jpg,three of diamonds,three,train
46,train/three of diamonds/073.jpg,three of diamonds,three,train
46,train/three of diamonds/074.jpg,three of diamonds,three,train
46,train/three of diamonds/075.jpg,three of diamonds,three,train
46,train/three of diamonds/076.jpg,three of diamonds,three,train
46,train/three of diamonds/077.jpg,three of diamonds,three,train
46,train/three of diamonds/078.jpg,three of diamonds,three,train
46,train/three of diamonds/079.jpg,three of diamonds,three,train
46,train/three of diamonds/080.jpg,three of diamonds,three,train
46,train/three of diamonds/081.jpg,three of diamonds,three,train
46,train/three of diamonds/082.jpg,three of diamonds,three,train
46,train/three of diamonds/083.jpg,three of diamonds,three,train
46,train/three of diamonds/084.jpg,three of diamonds,three,train
46,train/three of diamonds/085.jpg,three of diamonds,three,train
46,train/three of diamonds/086.jpg,three of diamonds,three,train
46,train/three of diamonds/087.jpg,three of diamonds,three,train
46,train/three of diamonds/088.jpg,three of diamonds,three,train
46,train/three of diamonds/089.jpg,three of diamonds,three,train
46,train/three of diamonds/090.jpg,three of diamonds,three,train
46,train/three of diamonds/091.jpg,three of diamonds,three,train
46,train/three of diamonds/092.jpg,three of diamonds,three,train
46,train/three of diamonds/093.jpg,three of diamonds,three,train
46,train/three of diamonds/094.jpg,three of diamonds,three,train
46,train/three of diamonds/095.jpg,three of diamonds,three,train
46,train/three of diamonds/096.jpg,three of diamonds,three,train
46,train/three of diamonds/097.jpg,three of diamonds,three,train
46,train/three of diamonds/098.jpg,three of diamonds,three,train
46,train/three of diamonds/099.jpg,three of diamonds,three,train
46,train/three of diamonds/100.jpg,three of diamonds,three,train
46,train/three of diamonds/101.jpg,three of diamonds,three,train
46,train/three of diamonds/102.jpg,three of diamonds,three,train
46,train/three of diamonds/103.jpg,three of diamonds,three,train
46,train/three of diamonds/104.jpg,three of diamonds,three,train
46,train/three of diamonds/105.jpg,three of diamonds,three,train
46,train/three of diamonds/106.jpg,three of diamonds,three,train
46,train/three of diamonds/107.jpg,three of diamonds,three,train
46,train/three of diamonds/108.jpg,three of diamonds,three,train
46,train/three of diamonds/109.jpg,three of diamonds,three,train
46,train/three of diamonds/110.jpg,three of diamonds,three,train
46,train/three of diamonds/111.jpg,three of diamonds,three,train
46,train/three of diamonds/112.jpg,three of diamonds,three,train
46,train/three of diamonds/113.jpg,three of diamonds,three,train
46,train/three of diamonds/114.jpg,three of diamonds,three,train
46,train/three of diamonds/115.jpg,three of diamonds,three,train
46,train/three of diamonds/116.jpg,three of diamonds,three,train
46,train/three of diamonds/117.jpg,three of diamonds,three,train
46,train/three of diamonds/118.jpg,three of diamonds,three,train
46,train/three of diamonds/119.jpg,three of diamonds,three,train
46,train/three of diamonds/120.jpg,three of diamonds,three,train
46,train/three of diamonds/121.jpg,three of diamonds,three,train
46,train/three of diamonds/122.jpg,three of diamonds,three,train
46,train/three of diamonds/123.jpg,three of diamonds,three,train
46,train/three of diamonds/124.jpg,three of diamonds,three,train
46,train/three of diamonds/125.jpg,three of diamonds,three,train
46,train/three of diamonds/126.jpg,three of diamonds,three,train
46,train/three of diamonds/127.jpg,three of diamonds,three,train
46,train/three of diamonds/128.jpg,three of diamonds,three,train
46,train/three of diamonds/129.jpg,three of diamonds,three,train
46,train/three of diamonds/130.jpg,three of diamonds,three,train
46,train/three of diamonds/131.jpg,three of diamonds,three,train
46,train/three of diamonds/132.jpg,three of diamonds,three,train
46,train/three of diamonds/133.jpg,three of diamonds,three,train
46,train/three of diamonds/134.jpg,three of diamonds,three,train
46,train/three of diamonds/135.jpg,three of diamonds,three,train
46,train/three of diamonds/136.jpg,three of diamonds,three,train
46,train/three of diamonds/137.jpg,three of diamonds,three,train
46,train/three of diamonds/138.jpg,three of diamonds,three,train
46,train/three of diamonds/139.jpg,three of diamonds,three,train
46,train/three of diamonds/140.jpg,three of diamonds,three,train
46,train/three of diamonds/141.jpg,three of diamonds,three,train
46,train/three of diamonds/142.jpg,three of diamonds,three,train
46,train/three of diamonds/143.jpg,three of diamonds,three,train
46,train/three of diamonds/144.jpg,three of diamonds,three,train
46,train/three of diamonds/145.jpg,three of diamonds,three,train
46,train/three of diamonds/146.jpg,three of diamonds,three,train
46,train/three of diamonds/147.jpg,three of diamonds,three,train
46,train/three of diamonds/148.jpg,three of diamonds,three,train
46,train/three of diamonds/149.jpg,three of diamonds,three,train
46,train/three of diamonds/150.jpg,three of diamonds,three,train
46,train/three of diamonds/151.jpg,three of diamonds,three,train
46,train/three of diamonds/152.jpg,three of diamonds,three,train
46,train/three of diamonds/153.jpg,three of diamonds,three,train
47,train/three of hearts/001.jpg,three of hearts,three,train
47,train/three of hearts/002.jpg,three of hearts,three,train
47,train/three of hearts/003.jpg,three of hearts,three,train
47,train/three of hearts/004.jpg,three of hearts,three,train
47,train/three of hearts/005.jpg,three of hearts,three,train
47,train/three of hearts/006.jpg,three of hearts,three,train
47,train/three of hearts/007.jpg,three of hearts,three,train
47,train/three of hearts/008.jpg,three of hearts,three,train
47,train/three of hearts/009.jpg,three of hearts,three,train
47,train/three of hearts/010.jpg,three of hearts,three,train
47,train/three of hearts/011.jpg,three of hearts,three,train
47,train/three of hearts/012.jpg,three of hearts,three,train
47,train/three of hearts/013.jpg,three of hearts,three,train
47,train/three of hearts/014.jpg,three of hearts,three,train
47,train/three of hearts/015.jpg,three of hearts,three,train
47,train/three of hearts/016.jpg,three of hearts,three,train
47,train/three of hearts/017.jpg,three of hearts,three,train
47,train/three of hearts/018.jpg,three of hearts,three,train
47,train/three of hearts/019.jpg,three of hearts,three,train
47,train/three of hearts/020.jpg,three of hearts,three,train
47,train/three of hearts/021.jpg,three of hearts,three,train
47,train/three of hearts/022.jpg,three of hearts,three,train
47,train/three of hearts/023.jpg,three of hearts,three,train
47,train/three of hearts/024.jpg,three of hearts,three,train
47,train/three of hearts/025.jpg,three of hearts,three,train
47,train/three of hearts/026.jpg,three of hearts,three,train
47,train/three of hearts/027.jpg,three of hearts,three,train
47,train/three of hearts/028.jpg,three of hearts,three,train
47,train/three of hearts/029.jpg,three of hearts,three,train
47,train/three of hearts/030.jpg,three of hearts,three,train
47,train/three of hearts/031.jpg,three of hearts,three,train
47,train/three of hearts/032.jpg,three of hearts,three,train
47,train/three of hearts/033.jpg,three of hearts,three,train
47,train/three of hearts/034.jpg,three of hearts,three,train
47,train/three of hearts/035.jpg,three of hearts,three,train
47,train/three of hearts/036.jpg,three of hearts,three,train
47,train/three of hearts/037.jpg,three of hearts,three,train
47,train/three of hearts/038.jpg,three of hearts,three,train
47,train/three of hearts/039.jpg,three of hearts,three,train
47,train/three of hearts/040.jpg,three of hearts,three,train
47,train/three of hearts/041.jpg,three of hearts,three,train
47,train/three of hearts/042.jpg,three of hearts,three,train
47,train/three of hearts/043.jpg,three of hearts,three,train
47,train/three of hearts/044.jpg,three of hearts,three,train
47,train/three of hearts/045.jpg,three of hearts,three,train
47,train/three of hearts/046.jpg,three of hearts,three,train
47,train/three of hearts/047.jpg,three of hearts,three,train
47,train/three of hearts/048.jpg,three of hearts,three,train
47,train/three of hearts/049.jpg,three of hearts,three,train
47,train/three of hearts/050.jpg,three of hearts,three,train
47,train/three of hearts/051.jpg,three of hearts,three,train
47,train/three of hearts/052.jpg,three of hearts,three,train
47,train/three of hearts/053.jpg,three of hearts,three,train
47,train/three of hearts/054.jpg,three of hearts,three,train
47,train/three of hearts/055.jpg,three of hearts,three,train
47,train/three of hearts/056.jpg,three of hearts,three,train
47,train/three of hearts/057.jpg,three of hearts,three,train
47,train/three of hearts/058.jpg,three of hearts,three,train
47,train/three of hearts/059.jpg,three of hearts,three,train
47,train/three of hearts/060.jpg,three of hearts,three,train
47,train/three of hearts/061.jpg,three of hearts,three,train
47,train/three of hearts/062.jpg,three of hearts,three,train
47,train/three of hearts/063.jpg,three of hearts,three,train
47,train/three of hearts/064.jpg,three of hearts,three,train
47,train/three of hearts/065.jpg,three of hearts,three,train
47,train/three of hearts/066.jpg,three of hearts,three,train
47,train/three of hearts/067.jpg,three of hearts,three,train
47,train/three of hearts/068.jpg,three of hearts,three,train
47,train/three of hearts/069.jpg,three of hearts,three,train
47,train/three of hearts/070.jpg,three of hearts,three,train
47,train/three of hearts/071.jpg,three of hearts,three,train
47,train/three of hearts/072.jpg,three of hearts,three,train
47,train/three of hearts/073.jpg,three of hearts,three,train
47,train/three of hearts/074.jpg,three of hearts,three,train
47,train/three of hearts/075.jpg,three of hearts,three,train
47,train/three of hearts/076.jpg,three of hearts,three,train
47,train/three of hearts/077.jpg,three of hearts,three,train
47,train/three of hearts/078.jpg,three of hearts,three,train
47,train/three of hearts/079.jpg,three of hearts,three,train
47,train/three of hearts/080.jpg,three of hearts,three,train
47,train/three of hearts/081.jpg,three of hearts,three,train
47,train/three of hearts/082.jpg,three of hearts,three,train
47,train/three of hearts/083.jpg,three of hearts,three,train
47,train/three of hearts/084.jpg,three of hearts,three,train
47,train/three of hearts/085.jpg,three of hearts,three,train
47,train/three of hearts/086.jpg,three of hearts,three,train
47,train/three of hearts/087.jpg,three of hearts,three,train
47,train/three of hearts/088.jpg,three of hearts,three,train
47,train/three of hearts/089.jpg,three of hearts,three,train
47,train/three of hearts/090.jpg,three of hearts,three,train
47,train/three of hearts/091.jpg,three of hearts,three,train
47,train/three of hearts/092.jpg,three of hearts,three,train
47,train/three of hearts/093.jpg,three of hearts,three,train
47,train/three of hearts/094.jpg,three of hearts,three,train
47,train/three of hearts/095.jpg,three of hearts,three,train
47,train/three of hearts/096.jpg,three of hearts,three,train
47,train/three of hearts/097.jpg,three of hearts,three,train
47,train/three of hearts/098.jpg,three of hearts,three,train
47,train/three of hearts/099.jpg,three of hearts,three,train
47,train/three of hearts/100.jpg,three of hearts,three,train
47,train/three of hearts/101.jpg,three of hearts,three,train
47,train/three of hearts/102.jpg,three of hearts,three,train
47,train/three of hearts/103.jpg,three of hearts,three,train
47,train/three of hearts/104.jpg,three of hearts,three,train
47,train/three of hearts/105.jpg,three of hearts,three,train
47,train/three of hearts/106.jpg,three of hearts,three,train
47,train/three of hearts/107.jpg,three of hearts,three,train
47,train/three of hearts/108.jpg,three of hearts,three,train
47,train/three of hearts/109.jpg,three of hearts,three,train
47,train/three of hearts/110.jpg,three of hearts,three,train
47,train/three of hearts/111.jpg,three of hearts,three,train
47,train/three of hearts/112.jpg,three of hearts,three,train
47,train/three of hearts/113.jpg,three of hearts,three,train
48,train/three of spades/001.jpg,three of spades,three,train
48,train/three of spades/002.jpg,three of spades,three,train
48,train/three of spades/003.jpg,three of spades,three,train
48,train/three of spades/004.jpg,three of spades,three,train
48,train/three of spades/005.jpg,three of spades,three,train
48,train/three of spades/006.jpg,three of spades,three,train
48,train/three of spades/007.jpg,three of spades,three,train
48,train/three of spades/008.jpg,three of spades,three,train
48,train/three of spades/009.jpg,three of spades,three,train
48,train/three of spades/010.jpg,three of spades,three,train
48,train/three of spades/011.jpg,three of spades,three,train
48,train/three of spades/012.jpg,three of spades,three,train
48,train/three of spades/013.jpg,three of spades,three,train
48,train/three of spades/014.jpg,three of spades,three,train
48,train/three of spades/015.jpg,three of spades,three,train
48,train/three of spades/016.jpg,three of spades,three,train
48,train/three of spades/017.jpg,three of spades,three,train
48,train/three of spades/018.jpg,three of spades,three,train
48,train/three of spades/019.jpg,three of spades,three,train
48,train/three of spades/020.jpg,three of spades,three,train
48,train/three of spades/021.jpg,three of spades,three,train
48,train/three of spades/022.jpg,three of spades,three,train
48,train/three of spades/023.jpg,three of spades,three,train
48,train/three of spades/024.jpg,three of spades,three,train
48,train/three of spades/025.jpg,three of spades,three,train
48,train/three of spades/026.jpg,three of spades,three,train
48,train/three of spades/027.jpg,three of spades,three,train
48,train/three of spades/028.jpg,three of spades,three,train
48,train/three of spades/029.jpg,three of spades,three,train
48,train/three of spades/030.jpg,three of spades,three,train
48,train/three of spades/031.jpg,three of spades,three,train
48,train/three of spades/032.jpg,three of spades,three,train
48,train/three of spades/033.jpg,three of spades,three,train
48,train/three of spades/034.jpg,three of spades,three,train
48,train/three of spades/035.jpg,three of spades,three,train
48,train/three of spades/036.jpg,three of spades,three,train
48,train/three of spades/037.jpg,three of spades,three,train
48,train/three of spades/038.jpg,three of spades,three,train
48,train/three of spades/039.jpg,three of spades,three,train
48,train/three of spades/040.jpg,three of spades,three,train
48,train/three of spades/041.jpg,three of spades,three,train
48,train/three of spades/042.jpg,three of spades,three,train
48,train/three of spades/043.jpg,three of spades,three,train
48,train/three of spades/044.jpg,three of spades,three,train
48,train/three of spades/045.jpg,three of spades,three,train
48,train/three of spades/046.jpg,three of spades,three,train
48,train/three of spades/047.jpg,three of spades,three,train
48,train/three of spades/048.jpg,three of spades,three,train
48,train/three of spades/049.jpg,three of spades,three,train
48,train/three of spades/050.jpg,three of spades,three,train
48,train/three of spades/051.jpg,three of spades,three,train
48,train/three of spades/052.jpg,three of spades,three,train
48,train/three of spades/053.jpg,three of spades,three,train
48,train/three of spades/054.jpg,three of spades,three,train
48,train/three of spades/055.jpg,three of spades,three,train
48,train/three of spades/056.jpg,three of spades,three,train
48,train/three of spades/057.jpg,three of spades,three,train
48,train/three of spades/058.jpg,three of spades,three,train
48,train/three of spades/059.jpg,three of spades,three,train
48,train/three of spades/060.jpg,three of spades,three,train
48,train/three of spades/061.jpg,three of spades,three,train
48,train/three of spades/062.jpg,three of spades,three,train
48,train/three of spades/063.jpg,three of spades,three,train
48,train/three of spades/064.jpg,three of spades,three,train
48,train/three of spades/065.jpg,three of spades,three,train
48,train/three of spades/066.jpg,three of spades,three,train
48,train/three of spades/067.jpg,three of spades,three,train
48,train/three of spades/068.jpg,three of spades,three,train
48,train/three of spades/069.jpg,three of spades,three,train
48,train/three of spades/070.jpg,three of spades,three,train
48,train/three of spades/071.jpg,three of spades,three,train
48,train/three of spades/072.jpg,three of spades,three,train
48,train/three of spades/073.jpg,three of spades,three,train
48,train/three of spades/074.jpg,three of spades,three,train
48,train/three of spades/075.jpg,three of spades,three,train
48,train/three of spades/076.jpg,three of spades,three,train
48,train/three of spades/077.jpg,three of spades,three,train
48,train/three of spades/078.jpg,three of spades,three,train
48,train/three of spades/079.jpg,three of spades,three,train
48,train/three of spades/080.jpg,three of spades,three,train
48,train/three of spades/081.jpg,three of spades,three,train
48,train/three of spades/082.jpg,three of spades,three,train
48,train/three of spades/083.jpg,three of spades,three,train
48,train/three of spades/084.jpg,three of spades,three,train
48,train/three of spades/085.jpg,three of spades,three,train
48,train/three of spades/086.jpg,three of spades,three,train
48,train/three of spades/087.jpg,three of spades,three,train
48,train/three of spades/088.jpg,three of spades,three,train
48,train/three of spades/089.jpg,three of spades,three,train
48,train/three of spades/090.jpg,three of spades,three,train
48,train/three of spades/091.jpg,three of spades,three,train
48,train/three of spades/092.jpg,three of spades,three,train
48,train/three of spades/093.jpg,three of spades,three,train
48,train/three of spades/094.jpg,three of spades,three,train
48,train/three of spades/095.jpg,three of spades,three,train
48,train/three of spades/096.jpg,three of spades,three,train
48,train/three of spades/097.jpg,three of spades,three,train
48,train/three of spades/098.jpg,three of spades,three,train
48,train/three of spades/099.jpg,three of spades,three,train
48,train/three of spades/100.jpg,three of spades,three,train
48,train/three of spades/101.jpg,three of spades,three,train
48,train/three of spades/102.jpg,three of spades,three,train
48,train/three of spades/103.jpg,three of spades,three,train
48,train/three of spades/104.jpg,three of spades,three,train
48,train/three of spades/105.jpg,three of spades,three,train
48,train/three of spades/106.jpg,three of spades,three,train
48,train/three of spades/107.jpg,three of spades,three,train
48,train/three of spades/108.jpg,three of spades,three,train
48,train/three of spades/109.jpg,three of spades,three,train
48,train/three of spades/110.jpg,three of spades,three,train
48,train/three of spades/111.jpg,three of spades,three,train
48,train/three of spades/112.jpg,three of spades,three,train
48,train/three of spades/113.jpg,three of spades,three,train
48,train/three of spades/114.jpg,three of spades,three,train
48,train/three of spades/115.jpg,three of spades,three,train
48,train/three of spades/116.jpg,three of spades,three,train
48,train/three of spades/117.jpg,three of spades,three,train
48,train/three of spades/118.jpg,three of spades,three,train
48,train/three of spades/119.jpg,three of spades,three,train
48,train/three of spades/120.jpg,three of spades,three,train
48,train/three of spades/121.jpg,three of spades,three,train
48,train/three of spades/122.jpg,three of spades,three,train
48,train/three of spades/123.jpg,three of spades,three,train
48,train/three of spades/124.jpg,three of spades,three,train
48,train/three of spades/125.jpg,three of spades,three,train
48,train/three of spades/126.jpg,three of spades,three,train
48,train/three of spades/127.jpg,three of spades,three,train
48,train/three of spades/128.jpg,three of spades,three,train
48,train/three of spades/129.jpg,three of spades,three,train
48,train/three of spades/130.jpg,three of spades,three,train
48,train/three of spades/131.jpg,three of spades,three,train
48,train/three of spades/132.jpg,three of spades,three,train
48,train/three of spades/133.jpg,three of spades,three,train
48,train/three of spades/134.jpg,three of spades,three,train
48,train/three of spades/135.jpg,three of spades,three,train
48,train/three of spades/136.jpg,three of spades,three,train
48,train/three of spades/137.jpg,three of spades,three,train
48,train/three of spades/138.jpg,three of spades,three,train
48,train/three of spades/139.jpg,three of spades,three,train
48,train/three of spades/140.jpg,three of spades,three,train
48,train/three of spades/141.jpg,three of spades,three,train
48,train/three of spades/142.jpg,three of spades,three,train
49,train/two of clubs/001.jpg,two of clubs,two,train
49,train/two of clubs/002.jpg,two of clubs,two,train
49,train/two of clubs/003.jpg,two of clubs,two,train
49,train/two of clubs/004.jpg,two of clubs,two,train
49,train/two of clubs/005.jpg,two of clubs,two,train
49,train/two of clubs/006.jpg,two of clubs,two,train
49,train/two of clubs/007.jpg,two of clubs,two,train
49,train/two of clubs/008.jpg,two of clubs,two,train
49,train/two of clubs/009.jpg,two of clubs,two,train
49,train/two of clubs/010.jpg,two of clubs,two,train
49,train/two of clubs/011.jpg,two of clubs,two,train
49,train/two of clubs/012.jpg,two of clubs,two,train
49,train/two of clubs/013.jpg,two of clubs,two,train
49,train/two of clubs/014.jpg,two of clubs,two,train
49,train/two of clubs/015.jpg,two of clubs,two,train
49,train/two of clubs/016.jpg,two of clubs,two,train
49,train/two of clubs/017.jpg,two of clubs,two,train
49,train/two of clubs/018.jpg,two of clubs,two,train
49,train/two of clubs/019.jpg,two of clubs,two,train
49,train/two of clubs/020.jpg,two of clubs,two,train
49,train/two of clubs/021.jpg,two of clubs,two,train
49,train/two of clubs/022.jpg,two of clubs,two,train
49,train/two of clubs/023.jpg,two of clubs,two,train
49,train/two of clubs/024.jpg,two of clubs,two,train
49,train/two of clubs/025.jpg,two of clubs,two,train
49,train/two of clubs/026.jpg,two of clubs,two,train
49,train/two of clubs/027.jpg,two of clubs,two,train
49,train/two of clubs/028.jpg,two of clubs,two,train
49,train/two of clubs/029.jpg,two of clubs,two,train
49,train/two of clubs/030.jpg,two of clubs,two,train
49,train/two of clubs/031.jpg,two of clubs,two,train
49,train/two of clubs/032.jpg,two of clubs,two,train
49,train/two of clubs/033.jpg,two of clubs,two,train
49,train/two of clubs/034.jpg,two of clubs,two,train
49,train/two of clubs/035.jpg,two of clubs,two,train
49,train/two of clubs/036.jpg,two of clubs,two,train
49,train/two of clubs/037.jpg,two of clubs,two,train
49,train/two of clubs/038.jpg,two of clubs,two,train
49,train/two of clubs/039.jpg,two of clubs,two,train
49,train/two of clubs/040.jpg,two of clubs,two,train
49,train/two of clubs/041.jpg,two of clubs,two,train
49,train/two of clubs/042.jpg,two of clubs,two,train
49,train/two of clubs/043.jpg,two of clubs,two,train
49,train/two of clubs/044.jpg,two of clubs,two,train
49,train/two of clubs/045.jpg,two of clubs,two,train
49,train/two of clubs/046.jpg,two of clubs,two,train
49,train/two of clubs/047.jpg,two of clubs,two,train
49,train/two of clubs/048.jpg,two of clubs,two,train
49,train/two of clubs/049.jpg,two of clubs,two,train
49,train/two of clubs/050.jpg,two of clubs,two,train
49,train/two of clubs/051.jpg,two of clubs,two,train
49,train/two of clubs/052.jpg,two of clubs,two,train
49,train/two of clubs/053.jpg,two of clubs,two,train
49,train/two of clubs/054.jpg,two of clubs,two,train
49,train/two of clubs/055.jpg,two of clubs,two,train
49,train/two of clubs/056.jpg,two of clubs,two,train
49,train/two of clubs/057.jpg,two of clubs,two,train
49,train/two of clubs/058.jpg,two of clubs,two,train
49,train/two of clubs/059.jpg,two of clubs,two,train
49,train/two of clubs/060.jpg,two of clubs,two,train
49,train/two of clubs/061.jpg,two of clubs,two,train
49,train/two of clubs/062.jpg,two of clubs,two,train
49,train/two of clubs/063.jpg,two of clubs,two,train
49,train/two of clubs/064.jpg,two of clubs,two,train
49,train/two of clubs/065.jpg,two of clubs,two,train
49,train/two of clubs/066.jpg,two of clubs,two,train
49,train/two of clubs/067.jpg,two of clubs,two,train
49,train/two of clubs/068.jpg,two of clubs,two,train
49,train/two of clubs/069.jpg,two of clubs,two,train
49,train/two of clubs/070.jpg,two of clubs,two,train
49,train/two of clubs/071.jpg,two of clubs,two,train
49,train/two of clubs/072.jpg,two of clubs,two,train
49,train/two of clubs/073.jpg,two of clubs,two,train
49,train/two of clubs/074.jpg,two of clubs,two,train
49,train/two of clubs/075.jpg,two of clubs,two,train
49,train/two of clubs/076.jpg,two of clubs,two,train
49,train/two of clubs/077.jpg,two of clubs,two,train
49,train/two of clubs/078.jpg,two of clubs,two,train
49,train/two of clubs/079.jpg,two of clubs,two,train
49,train/two of clubs/080.jpg,two of clubs,two,train
49,train/two of clubs/081.jpg,two of clubs,two,train
49,train/two of clubs/082.jpg,two of clubs,two,train
49,train/two of clubs/083.jpg,two of clubs,two,train
49,train/two of clubs/084.jpg,two of clubs,two,train
49,train/two of clubs/085.jpg,two of clubs,two,train
49,train/two of clubs/086.jpg,two of clubs,two,train
49,train/two of clubs/087.jpg,two of clubs,two,train
49,train/two of clubs/088.jpg,two of clubs,two,train
49,train/two of clubs/089.jpg,two of clubs,two,train
49,train/two of clubs/090.jpg,two of clubs,two,train
49,train/two of clubs/091.jpg,two of clubs,two,train
49,train/two of clubs/092.jpg,two of clubs,two,train
49,train/two of clubs/093.jpg,two of clubs,two,train
49,train/two of clubs/094.jpg,two of clubs,two,train
49,train/two of clubs/095.jpg,two of clubs,two,train
49,train/two of clubs/096.jpg,two of clubs,two,train
49,train/two of clubs/097.jpg,two of clubs,two,train
49,train/two of clubs/098.jpg,two of clubs,two,train
49,train/two of clubs/099.jpg,two of clubs,two,train
49,train/two of clubs/100.jpg,two of clubs,two,train
49,train/two of clubs/101.jpg,two of clubs,two,train
49,train/two of clubs/102.jpg,two of clubs,two,train
49,train/two of clubs/103.jpg,two of clubs,two,train
49,train/two of clubs/104.jpg,two of clubs,two,train
49,train/two of clubs/105.jpg,two of clubs,two,train
49,train/two of clubs/106.jpg,two of clubs,two,train
49,train/two of clubs/107.jpg,two of clubs,two,train
49,train/two of clubs/108.jpg,two of clubs,two,train
49,train/two of clubs/109.jpg,two of clubs,two,train
49,train/two of clubs/110.jpg,two of clubs,two,train
49,train/two of clubs/111.jpg,two of clubs,two,train
49,train/two of clubs/112.jpg,two of clubs,two,train
49,train/two of clubs/113.jpg,two of clubs,two,train
49,train/two of clubs/114.jpg,two of clubs,two,train
49,train/two of clubs/115.jpg,two of clubs,two,train
49,train/two of clubs/116.jpg,two of clubs,two,train
49,train/two of clubs/117.jpg,two of clubs,two,train
49,train/two of clubs/118.jpg,two of clubs,two,train
49,train/two of clubs/119.jpg,two of clubs,two,train
49,train/two of clubs/120.jpg,two of clubs,two,train
49,train/two of clubs/121.jpg,two of clubs,two,train
49,train/two of clubs/122.jpg,two of clubs,two,train
49,train/two of clubs/123.jpg,two of clubs,two,train
49,train/two of clubs/124.jpg,two of clubs,two,train
49,train/two of clubs/125.jpg,two of clubs,two,train
49,train/two of clubs/126.jpg,two of clubs,two,train
49,train/two of clubs/127.jpg,two of clubs,two,train
49,train/two of clubs/128.jpg,two of clubs,two,train
49,train/two of clubs/129.jpg,two of clubs,two,train
49,train/two of clubs/130.jpg,two of clubs,two,train
50,train/two of diamonds/001.jpg,two of diamonds,two,train
50,train/two of diamonds/002.jpg,two of diamonds,two,train
50,train/two of diamonds/003.jpg,two of diamonds,two,train
50,train/two of diamonds/004.jpg,two of diamonds,two,train
50,train/two of diamonds/005.jpg,two of diamonds,two,train
50,train/two of diamonds/006.jpg,two of diamonds,two,train
50,train/two of diamonds/007.jpg,two of diamonds,two,train
50,train/two of diamonds/008.jpg,two of diamonds,two,train
50,train/two of diamonds/009.jpg,two of diamonds,two,train
50,train/two of diamonds/010.jpg,two of diamonds,two,train
50,train/two of diamonds/011.jpg,two of diamonds,two,train
50,train/two of diamonds/012.jpg,two of diamonds,two,train
50,train/two of diamonds/013.jpg,two of diamonds,two,train
50,train/two of diamonds/014.jpg,two of diamonds,two,train
50,train/two of diamonds/015.jpg,two of diamonds,two,train
50,train/two of diamonds/016.jpg,two of diamonds,two,train
50,train/two of diamonds/017.jpg,two of diamonds,two,train
50,train/two of diamonds/018.jpg,two of diamonds,two,train
50,train/two of diamonds/019.jpg,two of diamonds,two,train
50,train/two of diamonds/020.jpg,two of diamonds,two,train
50,train/two of diamonds/021.jpg,two of diamonds,two,train
50,train/two of diamonds/022.jpg,two of diamonds,two,train
50,train/two of diamonds/023.jpg,two of diamonds,two,train
50,train/two of diamonds/024.jpg,two of diamonds,two,train
50,train/two of diamonds/025.jpg,two of diamonds,two,train
50,train/two of diamonds/026.jpg,two of diamonds,two,train
50,train/two of diamonds/027.jpg,two of diamonds,two,train
50,train/two of diamonds/028.jpg,two of diamonds,two,train
50,train/two of diamonds/029.jpg,two of diamonds,two,train
50,train/two of diamonds/030.jpg,two of diamonds,two,train
50,train/two of diamonds/031.jpg,two of diamonds,two,train
50,train/two of diamonds/032.jpg,two of diamonds,two,train
50,train/two of diamonds/033.jpg,two of diamonds,two,train
50,train/two of diamonds/034.jpg,two of diamonds,two,train
50,train/two of diamonds/035.jpg,two of diamonds,two,train
50,train/two of diamonds/036.jpg,two of diamonds,two,train
50,train/two of diamonds/037.jpg,two of diamonds,two,train
50,train/two of diamonds/038.jpg,two of diamonds,two,train
